time(s);battery;memory;orbit;obc;eps;communication;EDC;Longitude;Latitude;total_drop;active_PCDs;onGS
61740;97.55518;1.39572;sun;On;On;Receiver;Off;-88.91852;-53.66214;0.0022944445;None;NO
61750;97.59667;1.39602;sun;On;On;Receiver;Off;-89.210945;-54.265995;0.0022944445;None;NO
61760;97.63817;1.39632;sun;On;On;Receiver;Off;-89.51091;-54.869328;0.0022944445;None;NO
61770;97.67966;1.39662;sun;On;On;Receiver;Off;-89.818794;-55.472115;0.0022944445;None;NO
61780;97.72115;1.39692;sun;On;On;Receiver;Off;-90.13504;-56.074326;0.0022944445;None;NO
61790;97.76265;1.39722;sun;On;On;Receiver;Off;-90.46009;-56.675926;0.0022944445;None;NO
61800;97.80414;1.39752;sun;On;On;Receiver;Off;-90.79443;-57.27689;0.0022944445;None;NO
61810;97.845634;1.39782;sun;On;On;Receiver;Off;-91.13859;-57.87717;0.0022944445;None;NO
61820;97.88713;1.39812;sun;On;On;Receiver;Off;-91.49312;-58.476738;0.0022944445;None;NO
61830;97.92862;1.39842;sun;On;On;Receiver;Off;-91.85863;-59.075542;0.0022944445;None;NO
61840;97.970116;1.39872;sun;On;On;Receiver;Off;-92.23575;-59.673546;0.0022944445;None;NO
61850;98.011604;1.39902;sun;On;On;Receiver;Off;-92.6252;-60.27069;0.0022944445;None;NO
61860;98.0531;1.39932;sun;On;On;Receiver;Off;-93.02771;-60.866932;0.0022944445;None;NO
61870;98.0946;1.39962;sun;On;On;Receiver;Off;-93.4441;-61.46221;0.0022944445;None;NO
61880;98.136086;1.39992;sun;On;On;Receiver;Off;-93.875244;-62.05646;0.0022944445;None;NO
61890;98.17758;1.40022;sun;On;On;Receiver;Off;-94.32209;-62.649616;0.0022944445;None;NO
61900;98.21908;1.40052;sun;On;On;Receiver;Off;-94.78566;-63.241608;0.0022944445;None;NO
61910;98.26057;1.40082;sun;On;On;Receiver;Off;-95.26708;-63.83235;0.0022944445;None;NO
61920;98.30206;1.40112;sun;On;On;Receiver;Off;-95.76756;-64.42177;0.0022944445;None;NO
61930;98.34355;1.40142;sun;On;On;Receiver;Off;-96.288414;-65.00975;0.0022944445;None;NO
61940;98.38505;1.40172;sun;On;On;Receiver;Off;-96.83108;-65.5962;0.0022944445;None;NO
61950;98.426544;1.40202;sun;On;On;Receiver;Off;-97.397125;-66.18101;0.0022944445;None;NO
61960;98.46803;1.40232;sun;On;On;Receiver;Off;-97.988266;-66.76405;0.0022944445;None;NO
61970;98.50953;1.40262;sun;On;On;Receiver;Off;-98.60638;-67.345184;0.0022944445;None;NO
61980;98.551025;1.40292;sun;On;On;Receiver;Off;-99.25351;-67.92426;0.0022944445;None;NO
61990;98.592514;1.40322;sun;On;On;Receiver;Off;-99.93193;-68.501114;0.0022944445;None;NO
62000;98.63401;1.40352;sun;On;On;Receiver;Off;-100.64412;-69.075554;0.0022944445;None;NO
62010;98.6755;1.40382;sun;On;On;Receiver;Off;-101.3928;-69.64739;0.0022944445;None;NO
62020;98.716995;1.40412;sun;On;On;Receiver;Off;-102.18099;-70.216385;0.0022944445;None;NO
62030;98.75849;1.40442;sun;On;On;Receiver;Off;-103.01201;-70.78229;0.0022944445;None;NO
62040;98.79998;1.40472;sun;On;On;Receiver;Off;-103.88952;-71.34481;0.0022944445;None;NO
62050;98.84148;1.40502;sun;On;On;Receiver;Off;-104.81759;-71.90365;0.0022944445;None;NO
62060;98.88297;1.40532;sun;On;On;Receiver;Off;-105.80071;-72.45845;0.0022944445;None;NO
62070;98.92446;1.40562;sun;On;On;Receiver;Off;-106.84386;-73.00881;0.0022944445;None;NO
62080;98.96596;1.40592;sun;On;On;Receiver;Off;-107.95255;-73.55429;0.0022944445;None;NO
62090;99.00745;1.40622;sun;On;On;Receiver;Off;-109.1329;-74.09438;0.0022944445;None;NO
62100;99.04894;1.40652;sun;On;On;Receiver;Off;-110.39166;-74.62852;0.0022944445;None;NO
62110;99.09044;1.40682;sun;On;On;Receiver;Off;-111.73634;-75.15606;0.0022944445;None;NO
62120;99.13193;1.40712;sun;On;On;Receiver;Off;-113.1752;-75.67627;0.0022944445;None;NO
62130;99.17342;1.40742;sun;On;On;Receiver;Off;-114.71735;-76.18833;0.0022944445;None;NO
62140;99.21492;1.40772;sun;On;On;Receiver;Off;-116.37276;-76.69129;0.0022944445;None;NO
62150;99.25641;1.40802;sun;On;On;Receiver;Off;-118.15232;-77.18409;0.0022944445;None;NO
62160;99.297905;1.40832;sun;On;On;Receiver;Off;-120.067795;-77.6655;0.0022944445;None;NO
62170;99.33939;1.40862;sun;On;On;Receiver;Off;-122.13176;-78.13413;0.0022944445;None;NO
62180;99.38089;1.40892;sun;On;On;Receiver;Off;-124.35744;-78.58842;0.0022944445;None;NO
62190;99.422386;1.40922;sun;On;On;Receiver;Off;-126.75847;-79.02657;0.0022944445;None;NO
62200;99.463875;1.40952;sun;On;On;Receiver;Off;-129.34843;-79.446594;0.0022944445;None;NO
62210;99.50537;1.40982;sun;On;On;Receiver;Off;-132.14029;-79.84622;0.0022944445;None;NO
62220;99.54687;1.41012;sun;On;On;Receiver;Off;-135.14548;-80.22296;0.0022944445;None;NO
62230;99.588356;1.41042;sun;On;On;Receiver;Off;-138.37283;-80.57406;0.0022944445;None;NO
62240;99.62985;1.41072;sun;On;On;Receiver;Off;-141.82718;-80.89655;0.0022944445;None;NO
62250;99.67134;1.41102;sun;On;On;Receiver;Off;-145.50772;-81.1873;0.0022944445;None;NO
62260;99.71284;1.41132;sun;On;On;Receiver;Off;-149.40642;-81.44307;0.0022944445;None;NO
62270;99.75433;1.41162;sun;On;On;Receiver;Off;-153.50652;-81.66064;0.0022944445;None;NO
62280;99.79582;1.41192;sun;On;On;Receiver;Off;-157.78156;-81.83695;0.0022944445;None;NO
62290;99.83732;1.41222;sun;On;On;Receiver;Off;-162.19536;-81.96929;0.0022944445;None;NO
62300;99.878815;1.41252;sun;On;On;Receiver;Off;-166.703;-82.05546;0.0022944445;None;NO
62310;99.9203;1.41282;sun;On;On;Receiver;Off;-171.25327;-82.09394;0.0022944445;None;NO
62320;99.9618;1.41312;sun;On;On;Receiver;Off;-175.79185;-82.084045;0.0022944445;None;NO
62330;99.988075;1.41342;sun;On;On;Receiver;Off;179.73468;-82.025955;0.0022944445;None;NO
62340;99.988075;1.41372;sun;On;On;Receiver;Off;175.37521;-81.92071;0.0022944445;None;NO
62350;99.988075;1.41402;sun;On;On;Receiver;Off;171.17113;-81.7701;0.0022944445;None;NO
62360;99.988075;1.41432;sun;On;On;Receiver;Off;167.15451;-81.57659;0.0022944445;None;NO
62370;99.988075;1.41462;sun;On;On;Receiver;Off;163.34763;-81.34304;0.0022944445;None;NO
62380;99.988075;1.41492;sun;On;On;Receiver;Off;159.7633;-81.072586;0.0022944445;None;NO
62390;99.988075;1.41522;sun;On;On;Receiver;Off;156.40633;-80.768486;0.0022944445;None;NO
62400;99.988075;1.41552;sun;On;On;Receiver;Off;153.27486;-80.43394;0.0022944445;None;NO
62410;99.988075;1.41582;sun;On;On;Receiver;Off;150.36218;-80.07202;0.0022944445;None;NO
62420;99.988075;1.41612;sun;On;On;Receiver;Off;147.6582;-79.685616;0.0022944445;None;NO
62430;99.988075;1.41642;sun;On;On;Receiver;Off;145.1507;-79.27737;0.0022944445;None;NO
62440;99.988075;1.41672;sun;On;On;Receiver;Off;142.82634;-78.849686;0.0022944445;None;NO
62450;99.988075;1.41702;sun;On;On;Receiver;Off;140.6715;-78.40471;0.0022944445;None;NO
62460;99.988075;1.41732;sun;On;On;Receiver;Off;138.67262;-77.94436;0.0022944445;None;NO
62470;99.988075;1.41762;sun;On;On;Receiver;Off;136.81679;-77.47033;0.0022944445;None;NO
62480;99.988075;1.41792;sun;On;On;Receiver;Off;135.09172;-76.98411;0.0022944445;None;NO
62490;99.988075;1.41822;sun;On;On;Receiver;Off;133.48604;-76.48702;0.0022944445;None;NO
62500;99.988075;1.41852;sun;On;On;Receiver;Off;131.98924;-75.980225;0.0022944445;None;NO
62510;99.988075;1.41882;sun;On;On;Receiver;Off;130.59174;-75.46473;0.0022944445;None;NO
62520;99.988075;1.41912;sun;On;On;Receiver;Off;129.28477;-74.94143;0.0022944445;None;NO
62530;99.988075;1.41942;sun;On;On;Receiver;Off;128.06042;-74.41111;0.0022944445;None;NO
62540;99.988075;1.41972;sun;On;On;Receiver;Off;126.911514;-73.874466;0.0022944445;None;NO
62550;99.988075;1.42002;sun;On;On;Receiver;Off;125.831566;-73.332115;0.0022944445;None;NO
62560;99.988075;1.42032;sun;On;On;Receiver;Off;124.814735;-72.784584;0.0022944445;None;NO
62570;99.988075;1.42062;sun;On;On;Receiver;Off;123.85574;-72.23236;0.0022944445;None;NO
62580;99.988075;1.42092;sun;On;On;Receiver;Off;122.94982;-71.675865;0.0022944445;None;NO
62590;99.988075;1.42122;sun;On;On;Receiver;Off;122.092674;-71.11548;0.0022944445;None;NO
62600;99.988075;1.42152;sun;On;On;Receiver;Off;121.2804;-70.55154;0.0022944445;None;NO
62610;99.988075;1.42182;sun;On;On;Receiver;Off;120.5095;-69.98434;0.0022944445;None;NO
62620;99.988075;1.42212;sun;On;On;Receiver;Off;119.77678;-69.414154;0.0022944445;None;NO
62630;99.988075;1.42242;sun;On;On;Receiver;Off;119.07936;-68.84123;0.0022944445;None;NO
62640;99.988075;1.42272;sun;On;On;Receiver;Off;118.414604;-68.26578;0.0022944445;None;NO
62650;99.988075;1.42302;sun;On;On;Receiver;Off;117.78015;-67.687996;0.0022944445;None;NO
62660;99.988075;1.42332;sun;On;On;Receiver;Off;117.17382;-67.10806;0.0022944445;None;NO
62670;99.988075;1.42362;sun;On;On;Receiver;Off;116.59363;-66.52613;0.0022944445;None;NO
62680;99.988075;1.42392;sun;On;On;Receiver;Off;116.03779;-65.94235;0.0022944445;None;NO
62690;99.988075;1.42422;sun;On;On;Receiver;Off;115.50464;-65.35686;0.0022944445;None;NO
62700;99.988075;1.42452;sun;On;On;Receiver;Off;114.99267;-64.76977;0.0022944445;None;NO
62710;99.988075;1.42482;sun;On;On;Receiver;Off;114.500496;-64.18119;0.0022944445;None;NO
62720;99.988075;1.42512;sun;On;On;Receiver;Off;114.026855;-63.59122;0.0022944445;None;NO
62730;99.988075;1.42542;sun;On;On;Receiver;Off;113.570564;-62.999958;0.0022944445;None;NO
62740;99.988075;1.42572;sun;On;On;Receiver;Off;113.130554;-62.407482;0.0022944445;None;NO
62750;99.988075;1.42602;sun;On;On;Receiver;Off;112.70583;-61.81387;0.0022944445;None;NO
62760;99.988075;1.42632;sun;On;On;Receiver;Off;112.29549;-61.219193;0.0022944445;None;NO
62770;99.988075;1.42662;sun;On;On;Receiver;Off;111.89866;-60.623516;0.0022944445;None;NO
62780;99.988075;1.42692;sun;On;On;Receiver;Off;111.51457;-60.026897;0.0022944445;None;NO
62790;99.988075;1.42722;sun;On;On;Receiver;Off;111.142494;-59.429394;0.0022944445;None;NO
62800;99.988075;1.42752;sun;On;On;Receiver;Off;110.78176;-58.83106;0.0022944445;None;NO
62810;99.988075;1.42782;sun;On;On;Receiver;Off;110.43174;-58.231937;0.0022944445;None;NO
62820;99.988075;1.42812;sun;On;On;Receiver;Off;110.09185;-57.632072;0.0022944445;None;NO
62830;99.988075;1.42842;sun;On;On;Receiver;Off;109.76154;-57.03151;0.0022944445;None;NO
62840;99.988075;1.42872;sun;On;On;Receiver;Off;109.440315;-56.43028;0.0022944445;None;NO
62850;99.988075;1.42902;sun;On;On;Receiver;Off;109.1277;-55.828426;0.0022944445;None;NO
62860;99.988075;1.42932;sun;On;On;Receiver;Off;108.82326;-55.225975;0.0022944445;None;NO
62870;99.988075;1.42962;sun;On;On;Receiver;Off;108.526566;-54.622963;0.0022944445;None;NO
62880;99.988075;1.42992;sun;On;On;Receiver;Off;108.23724;-54.019413;0.0022944445;None;NO
62890;99.988075;1.43022;sun;On;On;Receiver;Off;107.954926;-53.415356;0.0022944445;None;NO
62900;99.988075;1.43052;sun;On;On;Receiver;Off;107.67928;-52.810818;0.0022944445;None;NO
62910;99.988075;1.43082;sun;On;On;Receiver;Off;107.40999;-52.20582;0.0022944445;None;NO
62920;99.988075;1.43112;sun;On;On;Receiver;Off;107.146736;-51.60038;0.0022944445;None;NO
62930;99.988075;1.43142;sun;On;On;Receiver;Off;106.88926;-50.99453;0.0022944445;None;NO
62940;99.988075;1.43172;sun;On;On;Receiver;Off;106.63728;-50.38828;0.0022944445;None;NO
62950;99.988075;1.43202;sun;On;On;Receiver;Off;106.390564;-49.78165;0.0022944445;None;NO
62960;99.988075;1.43232;sun;On;On;Receiver;Off;106.14886;-49.174664;0.0022944445;None;NO
62970;99.988075;1.43262;sun;On;On;Receiver;Off;105.91194;-48.56733;0.0022944445;None;NO
62980;99.988075;1.43292;sun;On;On;Receiver;Off;105.67962;-47.959667;0.0022944445;None;NO
62990;99.988075;1.43322;sun;On;On;Receiver;Off;105.451675;-47.35169;0.0022944445;None;NO
63000;99.988075;1.43352;sun;On;On;Receiver;Off;105.22793;-46.74341;0.0022944445;None;NO
63010;99.988075;1.43382;sun;On;On;Receiver;Off;105.0082;-46.134842;0.0022944445;None;NO
63020;99.988075;1.43412;sun;On;On;Receiver;Off;104.79233;-45.525997;0.0022944445;None;NO
63030;99.988075;1.43442;sun;On;On;Receiver;Off;104.58014;-44.91689;0.0022944445;None;NO
63040;99.988075;1.43472;sun;On;On;Receiver;Off;104.37149;-44.30753;0.0022944445;None;NO
63050;99.988075;1.43502;sun;On;On;Receiver;Off;104.16624;-43.697926;0.0022944445;None;NO
63060;99.988075;1.43532;sun;On;On;Receiver;Off;103.96423;-43.08809;0.0022944445;None;NO
63070;99.988075;1.43562;sun;On;On;Receiver;Off;103.765366;-42.478027;0.0022944445;None;NO
63080;99.988075;1.43592;sun;On;On;Receiver;Off;103.569496;-41.867756;0.0022944445;None;NO
63090;99.988075;1.43622;sun;On;On;Receiver;Off;103.37651;-41.257275;0.0022944445;None;NO
63100;99.988075;1.43652;sun;On;On;Receiver;Off;103.186295;-40.6466;0.0022944445;None;NO
63110;99.988075;1.43682;sun;On;On;Receiver;Off;102.99874;-40.035732;0.0022944445;None;NO
63120;99.988075;1.43712;sun;On;On;Receiver;Off;102.81374;-39.424683;0.0022944445;None;NO
63130;99.988075;1.43742;sun;On;On;Receiver;Off;102.63122;-38.813457;0.0022944445;None;NO
63140;99.988075;1.43772;sun;On;On;Receiver;Off;102.45106;-38.202065;0.0022944445;None;NO
63150;99.988075;1.43802;sun;On;On;Receiver;Off;102.27318;-37.590508;0.0022944445;None;NO
63160;99.988075;1.43832;sun;On;On;Receiver;Off;102.097496;-36.978794;0.0022944445;None;NO
63170;99.988075;1.43862;sun;On;On;Receiver;Off;101.92392;-36.366932;0.0022944445;None;NO
63180;99.988075;1.43892;sun;On;On;Receiver;Off;101.75238;-35.754925;0.0022944445;None;NO
63190;99.988075;1.43922;sun;On;On;Receiver;Off;101.5828;-35.14278;0.0022944445;None;NO
63200;99.988075;1.43952;sun;On;On;Receiver;Off;101.41511;-34.5305;0.0022944445;None;NO
63210;99.988075;1.43982;sun;On;On;Receiver;Off;101.24924;-33.91809;0.0022944445;None;NO
63220;99.988075;1.44012;sun;On;On;Receiver;Off;101.085106;-33.305557;0.0022944445;None;NO
63230;99.988075;1.44042;sun;On;On;Receiver;Off;100.92267;-32.6929;0.0022944445;None;NO
63240;99.988075;1.44072;sun;On;On;Receiver;Off;100.761856;-32.080135;0.0022944445;None;NO
63250;99.988075;1.44102;sun;On;On;Receiver;Off;100.60261;-31.467255;0.0022944445;None;NO
63260;99.988075;1.44132;sun;On;On;Receiver;Off;100.44488;-30.854269;0.0022944445;None;NO
63270;99.988075;1.44162;sun;On;On;Receiver;Off;100.28859;-30.241179;0.0022944445;None;NO
63280;99.988075;1.44192;sun;On;On;Receiver;Off;100.13371;-29.627989;0.0022944445;None;NO
63290;99.988075;1.44222;sun;On;On;Receiver;Off;99.98019;-29.014704;0.0022944445;None;NO
63300;99.988075;1.44252;sun;On;On;Receiver;Off;99.82796;-28.401325;0.0022944445;None;NO
63310;99.988075;1.44282;sun;On;On;Receiver;Off;99.67699;-27.787859;0.0022944445;None;NO
63320;99.988075;1.44312;sun;On;On;Receiver;Off;99.52723;-27.174307;0.0022944445;None;NO
63330;99.988075;1.44342;sun;On;On;Receiver;Off;99.37863;-26.56067;0.0022944445;None;NO
63340;99.988075;1.44372;sun;On;On;Receiver;Off;99.23116;-25.946957;0.0022944445;None;NO
63350;99.988075;1.44402;sun;On;On;Receiver;Off;99.08477;-25.333166;0.0022944445;None;NO
63360;99.988075;1.44432;sun;On;On;Receiver;Off;98.939415;-24.719301;0.0022944445;None;NO
63370;99.988075;1.44462;sun;On;On;Receiver;Off;98.79507;-24.105364;0.0022944445;None;NO
63380;99.988075;1.44492;sun;On;On;Receiver;Off;98.65168;-23.49136;0.0022944445;None;NO
63390;99.988075;1.44522;sun;On;On;Receiver;Off;98.509224;-22.87729;0.0022944445;None;NO
63400;99.988075;1.44552;sun;On;On;Receiver;Off;98.36766;-22.263157;0.0022944445;None;NO
63410;99.988075;1.44582;sun;On;On;Receiver;Off;98.22696;-21.648962;0.0022944445;None;NO
63420;99.988075;1.44612;sun;On;On;Receiver;Off;98.08708;-21.03471;0.0022944445;None;NO
63430;99.988075;1.44642;sun;On;On;Receiver;Off;97.94799;-20.4204;0.0022944445;None;NO
63440;99.988075;1.44672;sun;On;On;Receiver;Off;97.80966;-19.806038;0.0022944445;None;NO
63450;99.988075;1.44702;sun;On;On;Receiver;Off;97.672066;-19.191624;0.0022944445;None;NO
63460;99.988075;1.44732;sun;On;On;Receiver;Off;97.53517;-18.577158;0.0022944445;None;NO
63470;99.988075;1.44762;sun;On;On;Receiver;Off;97.39895;-17.962646;0.0022944445;None;NO
63480;99.988075;1.44792;sun;On;On;Receiver;Off;97.26337;-17.34809;0.0022944445;None;NO
63490;99.988075;1.44822;sun;On;On;Receiver;Off;97.128395;-16.733488;0.0022944445;None;NO
63500;99.988075;1.44852;sun;On;On;Receiver;Off;96.99402;-16.118845;0.0022944445;None;NO
63510;99.988075;1.44882;sun;On;On;Receiver;Off;96.8602;-15.504162;0.0022944445;None;NO
63520;99.988075;1.44912;sun;On;On;Receiver;Off;96.72691;-14.889441;0.0022944445;None;NO
63530;99.988075;1.44942;sun;On;On;Receiver;Off;96.59414;-14.274684;0.0022944445;None;NO
63540;99.988075;1.44972;sun;On;On;Receiver;Off;96.461845;-13.659892;0.0022944445;None;NO
63550;99.988075;1.45002;sun;On;On;Receiver;Off;96.33001;-13.045068;0.0022944445;None;NO
63560;99.988075;1.45032;sun;On;On;Receiver;Off;96.198616;-12.430212;0.0022944445;None;NO
63570;99.988075;1.45062;sun;On;On;Receiver;Off;96.067635;-11.815328;0.0022944445;None;NO
63580;99.988075;1.45092;sun;On;On;Receiver;Off;95.937035;-11.200415;0.0022944445;None;NO
63590;99.988075;1.45122;sun;On;On;Receiver;Off;95.80681;-10.585476;0.0022944445;None;NO
63600;99.988075;1.45152;sun;On;On;Receiver;Off;95.67692;-9.970512;0.0022944445;None;NO
63610;99.988075;1.45182;sun;On;On;Receiver;Off;95.547356;-9.355526;0.0022944445;None;NO
63620;99.988075;1.45212;sun;On;On;Receiver;Off;95.41809;-8.740518;0.0022944445;None;NO
63630;99.988075;1.45242;sun;On;On;Receiver;Off;95.2891;-8.125489;0.0022944445;None;NO
63640;99.988075;1.45272;sun;On;On;Receiver;Off;95.16037;-7.5104423;0.0022944445;None;NO
63650;99.988075;1.45302;sun;On;On;Receiver;Off;95.031876;-6.8953786;0.0022944445;None;NO
63660;99.988075;1.45332;sun;On;On;Receiver;Off;94.903595;-6.280299;0.0022944445;None;NO
63670;99.988075;1.45362;sun;On;On;Receiver;Off;94.775505;-5.6652055;0.0022944445;None;NO
63680;99.988075;1.45392;sun;On;On;Receiver;Off;94.64759;-5.0500994;0.0022944445;None;NO
63690;99.988075;1.45422;sun;On;On;Receiver;Off;94.51983;-4.4349813;0.0022944445;None;NO
63700;99.988075;1.45452;sun;On;On;Receiver;Off;94.392204;-3.8198538;0.0022944445;None;NO
63710;99.988075;1.45482;sun;On;On;Receiver;Off;94.26469;-3.2047176;0.0022944445;None;NO
63720;99.988075;1.45512;sun;On;On;Receiver;Off;94.13727;-2.5895743;0.0022944445;None;NO
63730;99.988075;1.45542;sun;On;On;Receiver;Off;94.00992;-1.9744252;0.0022944445;None;NO
63740;99.988075;1.45572;sun;On;On;Receiver;Off;93.88262;-1.3592716;0.0022944445;None;NO
63750;99.988075;1.45602;sun;On;On;Receiver;Off;93.75536;-0.7441152;0.0022944445;None;NO
63760;99.988075;1.45632;sun;On;On;Receiver;Off;93.62811;-0.128957;0.0022944445;None;NO
63770;99.988075;1.45662;sun;On;On;Receiver;Off;93.500854;0.48620147;0.0022944445;None;NO
63780;99.988075;1.45692;sun;On;On;Receiver;Off;93.37357;1.1013589;0.0022944445;None;NO
63790;99.988075;1.45722;sun;On;On;Receiver;Off;93.246254;1.7165138;0.0022944445;None;NO
63800;99.988075;1.45752;sun;On;On;Receiver;Off;93.11886;2.3316648;0.0022944445;None;NO
63810;99.988075;1.45782;sun;On;On;Receiver;Off;92.99139;2.9468107;0.0022944445;None;NO
63820;99.988075;1.45812;sun;On;On;Receiver;Off;92.86381;3.5619502;0.0022944445;None;NO
63830;99.988075;1.45842;sun;On;On;Receiver;Off;92.7361;4.1770816;0.0022944445;None;NO
63840;99.988075;1.45872;sun;On;On;Receiver;Off;92.60825;4.7922034;0.0022944445;None;NO
63850;99.988075;1.45902;sun;On;On;Receiver;Off;92.48023;5.407315;0.0022944445;None;NO
63860;99.988075;1.45932;sun;On;On;Receiver;Off;92.352036;6.022414;0.0022944445;None;NO
63870;99.988075;1.45962;sun;On;On;Receiver;Off;92.223625;6.6375;0.0022944445;None;NO
63880;99.988075;1.45992;sun;On;On;Receiver;Off;92.09499;7.25257;0.0022944445;None;NO
63890;99.988075;1.46022;sun;On;On;Receiver;Off;91.96611;7.8676243;0.0022944445;None;NO
63900;99.988075;1.46052;sun;On;On;Receiver;Off;91.83696;8.48266;0.0022944445;None;NO
63910;99.988075;1.46082;sun;On;On;Receiver;Off;91.70751;9.097677;0.0022944445;None;NO
63920;99.988075;1.46112;sun;On;On;Receiver;Off;91.57776;9.712673;0.0022944445;None;NO
63930;99.988075;1.46142;sun;On;On;Receiver;Off;91.44767;10.327646;0.0022944445;None;NO
63940;99.988075;1.46172;sun;On;On;Receiver;Off;91.31722;10.9425955;0.0022944445;None;NO
63950;99.988075;1.46202;sun;On;On;Receiver;Off;91.18639;11.55752;0.0022944445;None;NO
63960;99.988075;1.46232;sun;On;On;Receiver;Off;91.05517;12.172417;0.0022944445;None;NO
63970;99.988075;1.46262;sun;On;On;Receiver;Off;90.923515;12.787285;0.0022944445;None;NO
63980;99.988075;1.46292;sun;On;On;Receiver;Off;90.791405;13.4021225;0.0022944445;None;NO
63990;99.988075;1.46322;sun;On;On;Receiver;Off;90.65883;14.016928;0.0022944445;None;NO
64000;99.988075;1.46352;sun;On;On;Receiver;Off;90.52575;14.6317;0.0022944445;None;NO
64010;99.988075;1.46382;sun;On;On;Receiver;Off;90.39215;15.246436;0.0022944445;None;NO
64020;99.988075;1.46412;sun;On;On;Receiver;Off;90.257996;15.861135;0.0022944445;None;NO
64030;99.988075;1.46442;sun;On;On;Receiver;Off;90.12327;16.475796;0.0022944445;None;NO
64040;99.988075;1.46472;sun;On;On;Receiver;Off;89.98793;17.090414;0.0022944445;None;NO
64050;99.988075;1.46502;sun;On;On;Receiver;Off;89.85197;17.70499;0.0022944445;None;NO
64060;99.988075;1.46532;sun;On;On;Receiver;Off;89.71534;18.31952;0.0022944445;None;NO
64070;99.988075;1.46562;sun;On;On;Receiver;Off;89.57803;18.934006;0.0022944445;None;NO
64080;99.988075;1.46592;sun;On;On;Receiver;Off;89.44;19.548443;0.0022944445;None;NO
64090;99.988075;1.46622;sun;On;On;Receiver;Off;89.30122;20.162827;0.0022944445;None;NO
64100;99.988075;1.46652;sun;On;On;Receiver;Off;89.16166;20.777159;0.0022944445;None;NO
64110;99.988075;1.46682;sun;On;On;Receiver;Off;89.02129;21.391436;0.0022944445;None;NO
64120;99.988075;1.46712;sun;On;On;Receiver;Off;88.88007;22.005653;0.0022944445;None;NO
64130;99.988075;1.46742;sun;On;On;Receiver;Off;88.73798;22.619814;0.0022944445;None;NO
64140;99.988075;1.46772;sun;On;On;Receiver;Off;88.59497;23.23391;0.0022944445;None;NO
64150;99.988075;1.46802;sun;On;On;Receiver;Off;88.45101;23.847942;0.0022944445;None;NO
64160;99.988075;1.46832;sun;On;On;Receiver;Off;88.30607;24.461908;0.0022944445;None;NO
64170;99.988075;1.46862;sun;On;On;Receiver;Off;88.160095;25.075802;0.0022944445;None;NO
64180;99.988075;1.46892;sun;On;On;Receiver;Off;88.01306;25.689625;0.0022944445;None;NO
64190;99.988075;1.46922;sun;On;On;Receiver;Off;87.864914;26.303371;0.0022944445;None;NO
64200;99.988075;1.46952;sun;On;On;Receiver;Off;87.71563;26.917042;0.0022944445;None;NO
64210;99.988075;1.46982;sun;On;On;Receiver;Off;87.56515;27.530628;0.0022944445;None;NO
64220;99.988075;1.47012;sun;On;On;Receiver;Off;87.41343;28.14413;0.0022944445;None;NO
64230;99.988075;1.47042;sun;On;On;Receiver;Off;87.26043;28.757547;0.0022944445;None;NO
64240;99.988075;1.47072;sun;On;On;Receiver;Off;87.106094;29.37087;0.0022944445;None;NO
64250;99.988075;1.47102;sun;On;On;Receiver;Off;86.95038;29.984102;0.0022944445;None;NO
64260;99.988075;1.47132;sun;On;On;Receiver;Off;86.793236;30.597233;0.0022944445;None;NO
64270;99.988075;1.47162;sun;On;On;Receiver;Off;86.6346;31.210264;0.0022944445;None;NO
64280;99.988075;1.47192;sun;On;On;Receiver;Off;86.47442;31.823189;0.0022944445;None;NO
64290;99.988075;1.47222;sun;On;On;Receiver;Off;86.31264;32.436005;0.0022944445;None;NO
64300;99.988075;1.47252;sun;On;On;Receiver;Off;86.14919;33.048706;0.0022944445;None;NO
64310;99.988075;1.47282;sun;On;On;Receiver;Off;85.984024;33.661293;0.0022944445;None;NO
64320;99.988075;1.47312;sun;On;On;Receiver;Off;85.81706;34.273754;0.0022944445;None;NO
64330;99.988075;1.47342;sun;On;On;Receiver;Off;85.64825;34.88609;0.0022944445;None;NO
64340;99.988075;1.47372;sun;On;On;Receiver;Off;85.4775;35.49829;0.0022944445;None;NO
64350;99.988075;1.47402;sun;On;On;Receiver;Off;85.304756;36.110355;0.0022944445;None;NO
64360;99.988075;1.47432;sun;On;On;Receiver;Off;85.12992;36.722282;0.0022944445;None;NO
64370;99.988075;1.47462;sun;On;On;Receiver;Off;84.95293;37.334057;0.0022944445;None;NO
64380;99.988075;1.47492;sun;On;On;Receiver;Off;84.7737;37.94568;0.0022944445;None;NO
64390;99.988075;1.47522;sun;On;On;Receiver;Off;84.592125;38.55714;0.0022944445;None;NO
64400;99.988075;1.47552;sun;On;On;Receiver;Off;84.40813;39.168438;0.0022944445;None;NO
64410;99.988075;1.47582;sun;On;On;Receiver;Off;84.22161;39.77956;0.0022944445;None;NO
64420;99.988075;1.47612;sun;On;On;Receiver;Off;84.03248;40.390507;0.0022944445;None;NO
64430;99.988075;1.47642;sun;On;On;Receiver;Off;83.84061;41.001263;0.0022944445;None;NO
64440;99.988075;1.47672;sun;On;On;Receiver;Off;83.645905;41.611828;0.0022944445;None;NO
64450;99.988075;1.47702;sun;On;On;Receiver;Off;83.44825;42.222187;0.0022944445;None;NO
64460;99.988075;1.47732;sun;On;On;Receiver;Off;83.24751;42.83234;0.0022944445;None;NO
